index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales predictions
646367,85,4,2014-05-09,967,1,1,0,0,8672.39
59536,460,5,2013-06-01,193,1,0,0,0,1861.176666666667
382351,148,4,2013-05-10,882,1,0,0,1,8406.55
674791,500,1,2013-05-28,288,1,1,0,1,3618.22
160828,643,6,2013-10-06,0,0,0,0,0,0.0
302587,131,3,2013-01-31,512,1,0,0,0,4281.52
308530,867,6,2013-03-24,148,1,0,0,0,1280.09
15072,325,1,2014-06-10,635,1,0,0,1,5735.23
246820,126,0,2013-07-01,796,1,1,0,0,9475.79
651049,456,1,2014-04-15,1118,1,1,0,1,8808.58
512081,532,3,2013-11-07,1365,1,1,0,0,11686.125
154460,1046,6,2013-03-10,0,0,0,0,0,0.0
489217,940,0,2013-06-10,758,1,0,0,0,6740.65
522948,756,6,2014-06-22,0,0,0,0,0,0.0
77105,62,4,2015-04-10,695,1,0,0,1,6224.26
221272,831,4,2013-07-12,1349,1,0,0,0,10246.91
258475,894,3,2013-01-03,859,1,0,0,1,6473.37
621307,65,0,2015-06-01,635,1,1,0,0,8188.66
148308,229,2,2013-11-20,710,1,1,0,0,8639.87
663449,513,5,2015-06-13,1713,1,0,0,0,14397.76
289738,81,3,2013-01-24,424,1,1,0,0,4845.03
677777,1033,3,2013-04-04,1321,1,0,0,1,13142.95
565655,750,6,2015-03-15,0,0,0,0,0,0.0
589029,607,4,2013-01-11,528,1,1,0,0,4965.05
616456,213,0,2015-05-18,790,1,1,0,0,9803.28
302789,907,1,2014-06-17,958,1,1,0,0,9246.5
235427,584,4,2015-05-08,479,1,1,0,0,5460.18
608541,789,4,2014-10-31,590,1,0,0,0,5064.31
606280,133,6,2015-06-14,0,0,0,0,0,0.0
54933,246,0,2014-12-15,1284,1,1,0,0,13203.56
667733,440,6,2015-02-01,0,0,0,0,0,0.0
448578,720,2,2015-05-27,680,1,0,0,0,6258.31
498019,909,1,2015-01-20,811,1,0,0,0,7235.44
585388,785,5,2014-03-15,601,1,0,0,0,5899.91
276111,779,4,2013-05-03,870,1,1,0,0,8438.63
359647,69,6,2014-04-06,0,0,0,0,0,0.0
707681,41,0,2013-04-01,0,0,0,1,1,0.0
445731,397,2,2014-01-22,764,1,1,0,0,5897.69
327533,352,0,2014-11-10,679,1,1,0,0,7709.71
40604,27,3,2013-02-07,1162,1,1,0,0,10366.03
507771,696,5,2014-03-15,710,1,0,0,0,6024.42
143125,19,4,2015-02-20,673,1,1,0,0,6900.39
689309,596,2,2014-04-16,915,1,1,0,1,8283.87
125313,174,5,2014-05-24,539,1,0,0,0,6346.44
500477,826,3,2014-08-14,707,1,0,0,1,7048.54
689518,408,5,2013-03-23,517,1,0,0,0,5433.84
105601,71,1,2015-01-06,821,1,1,0,1,10703.93
168026,1053,4,2013-03-22,995,1,1,0,1,9199.09
632020,859,3,2015-04-30,919,1,1,0,0,7819.4
456365,442,4,2013-09-20,382,1,0,0,0,3217.36
706191,941,5,2015-07-04,441,1,0,0,0,3781.712
219449,440,1,2014-05-13,555,1,0,0,0,4369.72
125193,1097,3,2015-05-14,2987,1,0,1,0,14684.46
258588,432,1,2014-04-15,2000,1,1,0,0,15616.69
676018,689,0,2014-09-08,640,1,0,0,0,5874.392666666666
593153,389,0,2014-01-20,1519,1,1,0,0,13810.83
156923,110,2,2014-01-08,577,1,1,0,0,4702.456
252317,499,1,2013-01-22,602,1,1,0,0,6153.25
477359,1076,3,2014-06-12,524,1,0,0,0,3440.73
491924,602,2,2015-04-01,772,1,1,0,1,8770.23
170783,256,4,2013-12-20,1943,1,1,0,0,16986.79
663120,793,6,2014-02-23,0,0,0,0,0,0.0
570707,1102,1,2013-05-14,826,1,1,0,0,8321.64
158215,403,1,2013-03-26,932,1,1,0,1,10119.19
496073,418,1,2014-07-29,539,1,1,0,1,6424.45
73168,87,3,2014-02-13,770,1,0,0,0,5522.01
217472,30,3,2014-12-11,578,1,0,0,0,5210.89
234486,495,5,2015-03-28,373,1,0,0,0,4271.048
566256,519,5,2014-10-18,507,1,0,0,0,4502.49
135638,97,0,2014-04-28,925,1,1,0,0,10372.8675
675165,558,5,2015-01-17,399,1,0,0,0,3020.16
496879,594,6,2014-11-02,0,0,0,0,0,0.0
509175,885,0,2014-06-16,821,1,1,0,0,7745.31
540499,1105,5,2015-06-20,570,1,0,0,0,5367.03
141586,73,2,2013-03-20,505,1,1,0,0,4692.54
701958,856,6,2013-04-28,0,0,0,0,0,0.0
504597,1069,1,2014-01-21,798,1,1,0,0,6973.9475
590551,404,1,2014-05-13,606,1,0,0,0,4789.34
346909,146,1,2013-02-05,683,1,1,0,0,8045.12
668416,647,6,2013-10-06,0,0,0,0,0,0.0
631908,957,2,2015-07-29,860,1,1,0,1,7891.64
373845,476,2,2013-11-20,0,0,1,1,0,0.0
514239,309,3,2013-11-28,517,1,0,0,0,5355.41
169078,294,2,2014-02-05,863,1,1,0,0,6991.06
165869,366,4,2013-07-26,470,1,0,0,1,4584.19
528736,539,4,2015-07-24,1026,1,0,0,0,9503.57
458590,394,5,2013-04-06,668,1,0,0,0,7675.6
577614,704,4,2013-05-03,1252,1,1,0,0,12542.14
37895,626,4,2015-05-01,0,0,1,1,0,0.0
396768,653,1,2013-12-17,780,1,1,0,0,8588.43
101439,955,0,2014-06-30,676,1,1,0,0,7540.1
439134,313,1,2015-06-16,786,1,1,0,0,8500.74
297046,309,0,2015-02-09,512,1,0,0,0,5079.63
181451,345,6,2013-09-08,0,0,0,0,0,0.0
181387,446,5,2014-02-08,335,1,0,0,0,2757.69
594029,1085,1,2013-01-29,668,1,0,0,0,5686.07
354240,914,2,2014-02-12,1039,1,0,0,0,7770.71
216137,735,4,2015-07-31,594,1,1,0,1,5907.12
118230,38,3,2015-05-28,435,1,0,0,0,4387.26
226153,90,5,2015-03-07,1070,1,0,0,0,8142.97
569775,999,0,2014-09-08,571,1,0,0,0,6769.43
413588,715,1,2014-12-23,1142,1,0,0,1,10552.2
460607,477,4,2015-03-27,447,1,0,0,0,5860.4
540612,480,5,2015-07-04,332,1,0,0,0,2469.11
169205,817,2,2015-03-04,2846,1,1,0,0,20056.3
577413,390,4,2013-10-11,1165,1,1,0,1,12465.04
226513,738,1,2014-01-21,712,1,1,0,0,9469.74
259357,855,3,2014-02-20,621,1,1,0,0,6105.68
156442,1087,0,2013-01-21,657,1,1,0,0,7576.53
655162,601,2,2015-01-21,308,1,0,0,0,3286.72
418747,1041,6,2014-02-23,0,0,0,0,0,0.0
516719,1025,3,2015-02-05,832,1,1,0,0,7062.82
660211,300,1,2014-08-12,766,1,0,0,1,5561.04
690584,420,2,2014-06-18,480,1,1,0,1,5411.35
677558,25,3,2014-06-12,1541,1,0,0,0,10224.76
178598,610,0,2014-12-01,818,1,1,0,0,9390.36
489738,317,6,2013-02-24,0,0,0,0,0,0.0
145549,1084,2,2014-01-01,0,0,0,1,1,0.0
322791,609,5,2015-01-17,264,1,0,0,0,2620.74
188969,697,2,2015-06-03,1250,1,1,0,0,11999.14
453662,967,4,2013-01-18,995,1,0,0,0,9094.49
402392,46,4,2013-08-23,521,1,0,0,1,5200.85
649760,693,5,2013-06-08,367,1,0,0,0,4113.34
533660,722,0,2013-05-27,1613,1,1,0,0,12091.99
535374,529,5,2013-09-14,693,1,0,0,0,6046.036
423867,539,5,2013-11-30,1397,1,0,0,0,12801.27
596599,339,6,2013-07-21,0,0,0,0,0,0.0
60467,394,5,2014-04-26,724,1,0,0,0,8146.646
578316,1099,6,2014-11-30,0,0,0,0,0,0.0
182409,322,3,2013-07-04,701,1,1,0,0,6758.14
541154,235,3,2015-05-21,517,1,1,0,0,6270.57
104945,344,4,2014-09-26,935,1,0,0,0,6875.46
682319,256,1,2015-07-21,923,1,0,0,1,6664.42
332171,684,2,2013-09-11,689,1,1,0,1,8595.49
166182,550,2,2014-07-23,451,1,0,0,0,4991.79
106112,785,3,2015-01-15,627,1,1,0,0,7334.17
628447,377,5,2014-10-11,791,1,0,0,0,5779.93
349937,845,6,2013-05-05,0,0,0,0,0,0.0
298168,123,6,2014-07-13,0,0,0,0,0,0.0
105828,943,3,2014-01-02,596,1,0,0,1,6074.65
632410,321,5,2013-06-29,667,1,0,0,0,6281.34
369439,900,5,2013-03-02,421,1,0,0,0,4390.35
350330,726,2,2014-08-06,1017,1,1,0,1,10025.93
626673,398,3,2013-12-12,624,1,0,0,0,6208.45
669022,1013,6,2015-04-05,0,0,0,0,0,0.0
321771,960,3,2014-07-24,560,1,0,0,0,5413.62
206510,1041,0,2015-06-22,609,1,0,0,0,4958.56
568592,5,6,2015-01-11,0,0,0,0,0,0.0
525894,249,3,2014-06-05,576,1,1,0,0,5714.07
122464,1006,6,2014-05-25,0,0,0,0,0,0.0
19357,1079,3,2014-04-24,560,1,0,0,1,6222.99
154110,922,4,2015-06-05,855,1,1,0,0,8114.89
4642,312,4,2015-05-29,582,1,0,0,0,5338.23
411125,509,6,2015-04-05,0,0,0,0,1,0.0
554105,1007,3,2015-01-22,703,1,0,0,0,5346.91
388715,530,4,2013-04-19,546,1,0,0,0,4897.36
196902,463,1,2014-05-27,1080,1,0,0,0,6233.78
124643,798,2,2014-08-06,1004,1,1,0,1,8721.21
502603,639,4,2015-04-03,0,0,1,1,1,0.0
414042,168,6,2013-07-07,0,0,0,0,0,0.0
663987,278,0,2013-12-30,1010,1,0,0,1,9631.4
657096,352,2,2015-05-20,592,1,1,0,0,6468.44
568312,577,6,2015-07-19,0,0,0,0,0,0.0
294079,411,6,2015-05-31,0,0,0,0,0,0.0
157090,146,6,2013-04-14,0,0,0,0,0,0.0
602725,41,1,2015-04-14,417,1,1,0,0,5592.3
463207,733,1,2013-07-09,3416,1,0,0,0,14051.72
191329,1053,0,2014-01-20,1391,1,1,0,0,13148.03
279901,765,3,2013-02-07,576,1,1,0,0,6313.32
377084,761,4,2015-04-10,951,1,0,0,1,8358.32
353144,881,6,2015-03-08,0,0,0,0,0,0.0
680163,896,5,2013-10-19,1015,1,0,0,0,6185.7
276448,906,2,2014-01-01,0,0,0,1,1,0.0
533052,220,5,2013-01-26,460,1,0,0,0,3590.2699999999995
23557,1077,6,2013-09-01,0,0,0,0,0,0.0
659615,530,1,2013-09-10,764,1,1,0,0,5678.03
591280,157,0,2013-12-30,1132,1,0,0,1,11223.91
50274,1111,5,2014-06-21,273,1,0,0,0,3143.23
200001,296,4,2014-01-24,727,1,1,0,0,7006.61
410075,944,3,2013-01-24,1109,1,1,0,0,7343.91
290034,354,0,2015-07-27,807,1,1,0,1,9585.46
434308,561,5,2013-08-10,447,1,0,0,0,4387.85
95266,395,3,2015-07-16,512,1,1,0,1,4281.77
607930,175,0,2014-03-24,617,1,0,0,0,4750.19
267074,349,0,2014-10-13,927,1,0,0,0,8639.38
16326,542,1,2013-01-22,637,1,1,0,0,6864.02
46638,421,3,2013-07-25,958,1,0,0,1,8468.45
324684,229,1,2013-12-03,820,1,1,0,0,10005.052
132768,11,4,2015-04-17,1035,1,1,0,1,10674.69
510188,902,2,2015-05-06,648,1,1,0,0,5056.51
343875,408,6,2013-04-21,0,0,0,0,0,0.0
293869,825,2,2013-12-25,0,0,0,1,1,0.0
319580,761,1,2013-11-19,1078,1,1,0,0,9142.01
533800,1105,5,2014-01-18,479,1,0,0,0,4357.31
703744,1084,6,2013-07-14,0,0,0,0,1,0.0
120626,149,4,2015-05-01,0,0,1,1,0,0.0
62354,350,3,2013-07-18,533,1,1,0,1,7632.77
626844,214,5,2013-02-09,827,1,0,0,0,10277.17
543595,818,1,2014-05-06,744,1,1,0,0,7558.59
443750,961,3,2014-12-11,676,1,0,0,0,6332.97
75749,133,0,2013-11-11,704,1,0,0,0,5574.37
17265,287,3,2015-01-01,0,0,0,1,1,0.0
669178,82,1,2013-12-10,918,1,0,0,0,7494.0
125344,264,5,2013-02-02,1053,1,0,0,0,7871.55
532724,391,0,2015-04-20,657,1,0,0,0,4972.49
598050,208,2,2015-03-18,423,1,1,0,0,3385.626666666667
472989,194,0,2013-03-11,390,1,0,0,0,4353.49
436826,1038,6,2015-01-04,0,0,0,0,0,0.0
491781,700,2,2014-11-12,566,1,1,0,0,5263.98
449173,269,3,2015-05-28,982,1,0,0,0,7028.61
237795,393,2,2014-09-24,448,1,0,0,0,4734.53
273957,694,3,2015-02-12,677,1,0,0,0,6441.45
439313,319,6,2015-04-19,0,0,0,0,0,0.0
206304,314,6,2015-01-18,0,0,0,0,0,0.0
242648,606,6,2014-03-09,0,0,0,0,0,0.0
130494,961,5,2013-11-23,666,1,0,0,0,6085.25
675787,562,0,2014-06-09,3461,1,0,1,0,19935.55
520135,360,0,2014-03-03,1080,1,1,0,0,11541.8
73493,507,6,2013-05-12,0,0,0,0,0,0.0
644988,465,5,2013-06-08,566,1,0,0,0,6173.89
503959,669,2,2013-04-17,308,1,0,0,0,3209.71
287973,1076,1,2014-01-21,591,1,1,0,0,5144.79
120349,269,3,2014-02-06,1407,1,1,0,0,11053.22
701543,453,2,2015-02-11,678,1,0,0,0,5376.34
282863,1064,5,2014-03-22,903,1,0,0,0,7715.52
349103,651,1,2013-03-05,1134,1,1,0,0,9867.22
466309,276,2,2014-09-10,510,1,0,0,0,3569.93
413671,941,4,2014-02-14,506,1,0,0,0,4348.6
312618,896,2,2015-07-22,937,1,0,0,1,5945.41
387393,10,4,2013-05-03,681,1,1,0,0,6802.78
508524,225,4,2015-04-24,471,1,0,0,0,4277.5
115794,417,5,2014-10-04,675,1,0,0,0,6063.24
431839,1112,6,2014-11-23,0,0,0,0,0,0.0
306830,1055,1,2015-05-05,953,1,1,0,0,8653.08
411210,873,5,2013-03-16,303,1,0,0,0,2704.01
42304,1079,5,2013-02-16,511,1,0,0,0,5991.11
248690,264,6,2014-10-12,0,0,0,0,0,0.0
179072,666,6,2015-04-12,0,0,0,0,0,0.0
670579,1022,5,2014-02-01,778,1,0,0,0,6146.132
298642,885,5,2015-04-18,801,1,0,0,0,6380.14
280191,707,1,2013-06-25,899,1,0,0,0,6834.56
14479,1098,4,2014-04-18,0,0,1,1,1,0.0
644720,739,5,2014-06-14,828,1,0,0,0,8905.83
445154,806,4,2015-07-24,421,1,0,0,0,4960.31
21343,963,2,2014-12-31,365,1,0,0,1,2559.0
347022,114,2,2013-11-13,522,1,0,0,0,4226.74
422858,924,4,2013-03-15,437,1,0,0,0,4314.46
487529,141,1,2014-08-12,495,1,0,0,1,3824.78
32052,725,5,2013-12-28,633,1,0,0,0,6582.23
215368,807,0,2014-12-01,1183,1,1,0,0,13723.64
374119,64,6,2013-04-14,0,0,0,0,0,0.0
112002,255,4,2014-03-28,603,1,0,0,0,5836.48
167652,583,6,2015-05-31,0,0,0,0,0,0.0
67579,224,0,2013-02-18,531,1,1,0,0,7524.99
517891,453,3,2015-02-19,630,1,1,0,0,6207.09
282309,286,2,2015-04-29,529,1,1,0,0,6242.09
554140,94,2,2014-08-27,531,1,0,0,0,5168.68
140326,990,0,2013-10-07,732,1,1,0,0,8722.46
479188,397,3,2014-06-19,0,0,1,1,0,0.0
556897,372,5,2013-02-16,720,1,0,0,0,8379.566666666668
594239,1104,6,2013-12-22,0,0,0,0,0,0.0
296361,283,6,2013-12-08,0,0,0,0,0,0.0
263059,411,0,2015-06-08,698,1,0,0,0,7283.463333333332
463847,220,1,2013-02-19,793,1,1,0,0,6502.49
205398,357,6,2014-12-07,0,0,0,0,0,0.0
410010,927,0,2013-11-25,800,1,0,0,0,5537.83
145077,740,4,2013-01-25,563,1,1,0,0,7749.561
166069,38,0,2015-03-30,855,1,1,0,1,9871.99
665210,657,5,2013-02-23,581,1,0,0,0,5803.83
441116,480,3,2014-01-09,715,1,1,0,0,5802.57
277517,206,0,2014-03-03,926,1,1,0,0,9211.15
573987,489,5,2013-09-28,298,1,0,0,0,2855.395
660075,717,1,2015-01-20,460,1,0,0,0,3933.9
265914,151,2,2015-06-24,552,1,0,0,0,5234.47
47862,909,3,2013-11-07,1120,1,1,0,0,12135.24
247401,367,5,2013-08-31,549,1,0,0,0,5032.02
420571,571,1,2015-02-03,538,1,1,0,0,7314.58
197616,138,5,2014-10-11,294,1,0,0,0,2980.77
489179,1016,1,2013-04-09,555,1,1,0,0,6413.15
338690,473,2,2014-06-25,383,1,0,0,0,2572.9
136886,199,3,2014-08-14,543,1,0,0,1,6022.29
478906,510,3,2015-04-16,839,1,1,0,0,8181.13
510994,539,0,2013-11-18,1330,1,1,0,0,13307.22
364036,894,6,2014-09-14,0,0,0,0,0,0.0
557113,976,0,2014-07-07,776,1,0,0,1,6706.45
529400,372,1,2014-01-07,823,1,1,0,1,9817.71
512561,553,2,2013-08-28,507,1,1,0,1,5281.1
32377,691,1,2013-10-08,651,1,1,0,0,8602.57
315906,111,3,2013-06-20,575,1,1,0,0,6599.18
555926,1059,5,2013-02-16,1145,1,0,0,0,8039.91
326491,769,2,2014-01-15,2791,1,0,0,0,9307.24
320877,628,2,2013-05-08,843,1,0,0,0,6572.48
633350,725,2,2013-06-12,524,1,0,0,0,4878.45
630623,115,0,2015-03-09,457,1,0,0,0,5696.98
574384,618,5,2015-01-24,445,1,0,0,0,5674.286666666666
9184,805,4,2013-11-01,0,0,0,1,0,0.0
278076,511,5,2015-04-04,1010,1,0,0,1,8477.8
432599,29,6,2013-09-01,0,0,0,0,0,0.0
70274,158,4,2013-06-14,523,1,0,0,0,6896.21
34354,889,0,2013-12-02,635,1,1,0,0,7704.63
492680,179,5,2014-05-10,960,1,0,0,0,7496.51
202293,811,6,2014-04-13,0,0,0,0,0,0.0
463986,1032,1,2015-03-03,1154,1,1,0,0,10681.25
347401,1111,0,2013-07-29,673,1,1,0,1,8028.26
369890,603,1,2014-10-14,963,1,0,0,0,6658.41
701418,687,3,2013-03-07,743,1,1,0,0,8498.42
374117,671,3,2014-04-24,533,1,0,0,1,4776.9
154412,655,1,2015-05-26,709,1,0,0,1,7147.09
202525,944,1,2013-05-07,1177,1,0,0,0,7170.97
140017,170,0,2013-01-14,494,1,0,0,0,4031.58
704960,1005,4,2013-01-11,1000,1,1,0,0,7177.72
146085,172,2,2015-05-27,866,1,0,0,1,6683.19
207898,257,3,2013-06-13,689,1,0,0,0,5468.56
501301,1100,2,2013-12-25,0,0,0,1,1,0.0
570554,43,6,2014-12-14,0,0,0,0,0,0.0
6434,650,4,2014-01-10,746,1,1,0,0,7009.76
322527,425,4,2013-03-01,458,1,0,0,0,3330.62
84797,535,0,2013-08-12,1156,1,1,0,1,11443.83
340265,875,4,2013-11-08,536,1,1,0,0,5542.71
237272,109,3,2013-06-06,705,1,1,0,0,6099.3
540864,471,3,2014-04-10,507,1,0,0,0,5498.38
664677,543,0,2013-03-04,342,1,1,0,0,4814.16
362986,154,3,2015-03-26,656,1,0,0,0,6958.09
66283,772,6,2014-10-05,0,0,0,0,0,0.0
268813,826,5,2013-08-31,647,1,0,0,0,6078.326666666666
27612,394,1,2014-07-29,688,1,1,0,1,9389.59
440896,805,5,2013-11-09,651,1,0,0,0,7524.57
138225,887,1,2014-08-05,662,1,1,0,1,8188.7
21336,786,6,2013-02-17,0,0,0,0,0,0.0
401895,486,6,2013-02-10,0,0,0,0,0,0.0
355686,514,5,2014-03-22,485,1,0,0,0,4391.72
516558,61,3,2014-11-06,504,1,1,0,0,5083.91
77049,1089,3,2013-02-28,970,1,0,0,0,9104.39
130881,758,1,2014-11-18,658,1,0,0,0,4330.43
439063,341,1,2013-08-06,662,1,0,0,1,4624.42
106722,437,1,2013-01-01,0,0,0,1,1,0.0
696732,436,5,2013-09-07,401,1,0,0,0,3496.5256666666664
102998,599,1,2013-01-01,0,0,0,1,1,0.0
390166,1018,2,2013-10-30,1213,1,0,0,0,9550.91
167831,549,5,2015-03-28,444,1,0,0,0,3921.06
358278,829,4,2014-07-25,676,1,0,0,0,5290.36
112519,1022,5,2013-06-15,763,1,0,0,0,6323.9
39612,788,5,2014-05-31,1465,1,0,0,0,17107.82
394322,1089,3,2014-11-27,903,1,1,0,0,9200.95
427230,767,4,2015-04-03,0,0,1,1,1,0.0
607418,1020,0,2014-04-07,1118,1,0,0,0,8772.91
353702,156,3,2014-06-05,958,1,1,0,0,9294.86
496337,220,2,2014-11-26,691,1,1,0,0,5716.24
99277,494,2,2013-12-11,1061,1,0,0,0,8915.97
693208,912,1,2014-02-18,681,1,1,0,0,6069.14
113807,823,2,2014-09-24,480,1,0,0,0,4265.67
332623,635,5,2014-08-09,224,1,0,0,0,2143.14
182245,199,1,2013-09-17,436,1,0,0,0,4880.29
105256,819,1,2014-12-30,573,1,0,0,1,6684.52
596171,693,0,2013-06-17,786,1,1,0,0,11512.26
360038,383,4,2013-12-27,2396,1,0,0,1,18869.18
640556,732,6,2013-07-14,679,1,0,0,0,5693.225
635968,640,0,2015-01-26,970,1,1,0,0,10623.3375
230636,65,5,2013-07-06,274,1,0,0,0,2889.44
257359,238,2,2015-07-01,1327,1,1,0,1,11599.44
333461,873,3,2014-04-17,658,1,1,0,0,6465.6
551520,460,0,2013-10-07,520,1,1,0,0,6934.85
166274,780,5,2015-01-24,287,1,0,0,0,2171.5
158108,21,6,2014-01-05,0,0,0,0,0,0.0
265125,44,1,2015-07-07,573,1,0,0,0,4445.16
519211,19,2,2014-02-12,565,1,0,0,0,5194.69
596427,875,5,2014-01-25,358,1,0,0,0,3204.9
337834,1089,2,2014-12-17,1183,1,1,0,0,12102.95
683463,570,3,2014-04-17,877,1,1,0,1,7793.22
538272,676,5,2014-11-22,1252,1,0,0,0,5206.78
294781,712,4,2013-01-18,539,1,0,0,0,5010.01
56223,127,5,2014-01-04,758,1,0,0,0,5983.38
156311,548,4,2014-04-25,339,1,0,0,1,4077.53
479378,408,6,2014-04-13,0,0,0,0,0,0.0
375562,185,6,2013-09-15,0,0,0,0,0,0.0
266537,599,5,2014-09-27,1064,1,0,0,0,11910.06
295517,288,3,2013-09-12,494,1,1,0,0,6232.16
595242,303,1,2014-12-16,936,1,1,0,0,9637.05
524299,224,0,2013-06-24,376,1,0,0,0,4907.96
258939,541,6,2014-05-25,0,0,0,0,0,0.0
550196,818,0,2014-02-17,898,1,1,0,0,8945.49
516601,340,1,2015-06-02,818,1,1,0,0,8566.716666666667
582362,962,0,2015-02-02,1191,1,1,0,0,11558.17
617954,321,1,2013-03-12,348,1,0,0,0,3594.89
187611,361,2,2013-01-09,627,1,1,0,0,6520.57
262217,145,5,2013-04-20,1111,1,0,0,0,6658.86
291942,1017,0,2013-04-01,0,0,0,1,1,0.0
642407,170,6,2014-04-20,0,0,0,0,0,0.0
621198,580,2,2013-01-23,1515,1,1,0,0,10093.0
310013,35,5,2014-03-22,632,1,0,0,0,7623.342666666667
455897,348,1,2013-11-26,713,1,0,0,0,7375.613928571428
607816,1100,1,2013-08-06,642,1,0,0,1,4595.17
439711,493,4,2014-02-28,887,1,0,0,0,6944.53
180710,776,3,2014-09-11,452,1,0,0,0,3678.61
530642,416,1,2014-04-01,1659,1,1,0,0,14073.43
232334,451,0,2014-11-03,506,1,1,0,0,6390.0
176887,1032,4,2013-07-26,825,1,0,0,1,7166.42
482802,732,2,2013-07-03,959,1,1,0,1,9207.98
228995,548,3,2015-01-15,408,1,1,0,0,5001.24
540423,651,3,2013-02-28,828,1,0,0,0,6285.76
245840,637,0,2013-08-19,624,1,0,0,1,7107.34
81986,881,4,2014-07-11,547,1,0,0,1,4171.82
689110,286,3,2014-10-30,576,1,0,0,0,5435.95
344622,236,1,2013-10-15,798,1,0,0,0,5760.73
253036,1011,4,2013-09-20,717,1,0,0,0,6020.504
141326,1063,1,2013-02-05,567,1,1,0,0,5010.33
214373,504,3,2015-07-23,831,1,0,0,1,5368.715833333334
352469,482,3,2014-07-31,968,1,1,0,1,8636.11
98417,350,2,2014-03-26,414,1,0,0,0,4982.68
54806,370,1,2015-04-28,634,1,1,0,0,8638.93
453233,1078,3,2015-05-28,455,1,0,0,1,4913.16
412823,782,0,2013-12-30,686,1,0,0,1,6521.53
307089,8,6,2014-04-27,0,0,0,0,0,0.0
453428,513,1,2015-05-26,2185,1,0,0,1,18047.18
60060,201,1,2013-11-12,330,1,0,0,0,3434.27
157124,253,6,2013-02-17,0,0,0,0,0,0.0
222390,233,3,2014-09-18,1000,1,1,0,0,9188.86
298171,148,5,2013-11-30,936,1,0,0,0,9484.7
239562,692,6,2015-07-26,0,0,0,0,0,0.0
87351,715,2,2013-08-14,914,1,1,0,1,8485.61
236578,715,2,2015-02-25,644,1,0,0,0,5559.67
384628,1005,1,2014-01-14,918,1,0,0,0,5866.66
686110,951,0,2014-03-17,836,1,1,0,0,8886.58
492410,369,5,2013-02-23,645,1,0,0,0,7579.52
401906,227,0,2013-06-03,647,1,1,0,0,7527.54
218762,150,5,2015-07-25,759,1,0,0,0,7371.61
294502,269,2,2013-03-13,1075,1,0,0,0,7682.21
589763,8,5,2014-03-22,385,1,0,0,0,3055.63
159716,590,6,2013-08-11,0,0,0,0,0,0.0
652737,724,2,2014-10-15,599,1,0,0,1,5663.8
312408,1110,3,2014-08-28,498,1,0,0,0,3732.0
386585,947,1,2013-05-21,1162,1,0,0,1,7987.0
215861,1051,5,2013-08-03,679,1,0,0,0,5511.547
427649,770,5,2013-10-05,541,1,0,0,0,4776.655
263793,655,0,2014-05-05,1065,1,1,0,0,12981.36
420301,467,1,2013-07-23,1448,1,0,0,1,11140.56
561308,817,1,2015-03-24,2719,1,0,0,0,17896.78
161879,124,5,2013-08-03,299,1,0,0,0,2500.98
88071,297,6,2015-05-31,0,0,0,0,0,0.0
667957,31,0,2013-08-12,791,1,1,0,0,8587.1
461769,949,5,2014-07-05,382,1,0,0,0,3474.66
189653,429,2,2013-08-21,373,1,0,0,1,4288.87
101585,615,5,2014-02-15,1186,1,0,0,0,9083.01
96818,182,4,2014-05-09,513,1,1,0,0,5320.16
180068,736,0,2015-07-13,614,1,1,0,0,6998.57
146511,276,1,2014-02-04,658,1,1,0,0,5667.95
106992,687,3,2013-05-09,0,0,0,1,0,0.0
86856,401,3,2013-01-10,679,1,1,0,0,7349.25
282854,815,6,2015-05-31,0,0,0,0,0,0.0
130213,329,0,2014-06-02,814,1,1,0,0,10217.99
128909,910,4,2013-12-06,592,1,1,0,0,6918.21
253977,473,6,2014-02-16,0,0,0,0,0,0.0
290750,1017,1,2013-02-05,1236,1,1,0,1,10648.89
167687,408,3,2015-01-22,383,1,0,0,0,3707.28
22948,822,2,2013-08-28,731,1,1,0,0,8704.7
146572,393,1,2015-02-10,518,1,0,0,0,5320.57
278220,105,5,2014-10-04,410,1,0,0,0,3686.92
193421,1083,3,2014-08-28,290,1,0,0,1,3960.31
675643,918,0,2013-09-23,666,1,1,0,0,6824.684
349381,1081,6,2013-09-01,701,1,0,0,0,4297.87
600189,692,0,2015-03-30,1054,1,1,0,1,11316.17
456852,239,5,2014-04-12,508,1,0,0,0,5142.56
180513,618,5,2014-10-04,578,1,0,0,0,6241.0
625419,962,2,2014-02-26,757,1,0,0,0,5395.147499999999
38033,332,4,2015-05-08,539,1,1,0,0,4163.005
545238,461,1,2014-01-28,330,1,0,0,0,3160.4
23886,1000,3,2014-03-27,575,1,0,0,0,6077.05
385078,54,6,2013-05-12,0,0,0,0,0,0.0
401834,697,1,2015-04-07,1019,1,0,0,1,9153.075
232839,70,3,2014-07-31,766,1,1,0,1,7901.42
160074,1000,2,2013-12-18,824,1,1,0,0,8764.52
74012,494,6,2013-02-03,1247,1,0,0,0,8505.81
365263,772,3,2014-07-31,558,1,1,0,1,4760.44
615889,264,6,2014-08-31,0,0,0,0,0,0.0
63219,219,2,2014-11-19,438,1,0,0,0,3190.79
2313,406,3,2013-02-28,324,1,0,0,0,3694.66
375534,749,4,2013-09-13,815,1,1,0,0,7955.96
